,Date,Open,High,Low,Close,Volume,Intercept,Deviance,Slope,Z_Score,Z_Score2,Z_Score3,Strength,#10%Opps,#5%Opps,EPS,AvgVolume,TradeCapital,BuyPrice,PriceGrowth%,Ranking,Sector,Industry,Ticker
1534,2025-04-07,16.229999542236328,16.389999389648438,16.18000030517578,16.3700008392334,27004.0,18.83369320387072,-0.1308130241885313,-0.0201922149643535,-2.2088900488358103,-1.1039671372473827,-1.8260357224270645,-0.2966211835611481,0,11,0.0,0,,16.532693143576164,-4.75903708187385,0.0,0,0,RING.TO
1536,2025-04-07,45.15999984741211,43.29999923706055,40.0,42.91999816894531,6065.0,36.883559851602094,0.1636620310412097,0.0216875646724029,-4.791657948731375,-3.5195848169154997,-1.0320479639844276,-0.9290557519393994,0,6,0.0,0,,48.41238127011476,-7.157559568297859,0.0,0,0,XEXP.TO
1537,2025-04-07,7.130000114440918,7.309999942779541,7.0,7.199999809265137,739042.0,4.995154797987665,0.4413967335237959,0.0026805985857918,-3.5716345394321958,-2.0323564181407354,0.5423454140263051,-0.3775715568581512,0,3,0.0,0,,7.393515398455554,-3.729794293909192,0.0,0,0,BANK.TO
1541,2025-04-07,15.8100004196167,16.209999084472656,15.8100004196167,15.899999618530272,31553.0,14.059641199106856,0.1308965423342614,0.0012742641097247,-4.686414672200256,-3.672619700133596,-1.0181573145625396,-0.4044467729856876,0,0,0.0,0,,16.289543892346487,-1.5897012231040804,0.0,0,0,XHY.TO
1545,2025-04-07,14.9399995803833,15.420000076293944,14.9399995803833,15.18000030517578,8190.0,15.891721335018383,-0.0447856474977497,0.0014013426415488,-4.288245991471841,-2.095185358180677,0.58042076301992,0.2499787804615636,0,0,0.0,0,,15.57145064178698,-2.2265627306935243,0.0,0,0,CMVP.TO
1546,2025-04-07,33.529998779296875,33.400001525878906,32.04999923706055,32.41999816894531,8426.0,23.408446478075057,0.3849700875840139,0.0165467256739515,-3.72512955237252,-3.4797819749050274,-2.0320319877191437,0.1777601956743321,0,3,0.0,0,,34.48427607254087,-5.054562451097764,0.0,0,0,ZJPN.TO
1547,2025-04-07,23.82999992370605,23.82999992370605,23.76000022888184,23.76000022888184,5000.0,26.780474716711872,-0.1127864431000979,-0.0034617451116401,-0.2550544935783471,1.5915007190171402,1.371667725987178,0.6826836893695754,0,0,0.0,0,,23.442719047617025,-1.596503613471489,0.0,0,0,ESGF.TO
1549,2025-04-07,15.100000381469728,15.100000381469728,14.949999809265137,14.949999809265137,21000.0,15.411288636099863,-0.0299318790094028,-0.0014570811137233,0.7391054169329861,1.6247954443757766,1.3295654352281798,0.7353447437535898,0,0,0.0,0,,14.545380621408038,-1.9598155622436155,0.0,0,0,ZFM.TO
1550,2025-04-07,51.43999862670898,51.75,51.43999862670898,51.75,271.0,38.94371620138969,0.3288408258827985,0.0224961085275392,-3.866478674423488,-3.787507366739802,-1.9740862555511187,-0.561273861381743,0,47,0.0,0,,59.67090178513223,-9.232201580617003,0.0,0,0,ZMT.TO
1551,2025-04-07,59.650001525878906,57.459999084472656,54.86000061035156,56.880001068115234,18184.0,29.188007586781666,0.948745590085238,0.0242944727874173,-4.065532840825002,-3.4408633972760208,-2.0405274548934544,-1.0724742804061038,0,0,0.0,0,,61.026642412832906,-5.688592763450826,0.0,0,0,FCUQ.TO
1552,2025-04-07,16.899999618530273,17.280000686645508,16.510000228881836,17.139999389648438,32102.0,12.708478582304371,0.3487058485123965,0.0030789502426754,-1.3639810412837483,-0.3619069621201577,1.6704420824323192,1.0572450165065777,0,0,0.0,0,,16.687549539797807,-4.6939243324941575,0.0,0,0,HUTL.TO
1555,2025-04-07,1.9900000095367432,1.9700000286102293,1.6649999618530271,1.7400000095367432,156544.0,2.87349619240751,-0.3944658725721459,0.0001270672713864,-1.7159061794308923,-1.1776308130217576,-1.25073420318121,-1.0506834880478777,5,33,0.0,0,,1.741078969600837,-36.83848579549941,0.0,0,0,ETHY.TO
1556,2025-04-07,27.61000061035156,27.799999237060547,27.34000015258789,27.43000030517578,2800.0,18.835545369848937,0.4562891472781269,0.0066412760738599,-1.9338902353546708,0.6295180755878277,0.6893019590297765,0.8359460809520589,0,0,0.0,0,,27.57486589873756,-3.8681309783602646,0.0,0,0,XML.TO
1557,2025-04-07,37.709999084472656,38.43999862670898,37.709999084472656,38.43999862670898,1209.0,38.46669545387457,-0.0006940244502572,0.0039260273892419,-3.3022299191321296,-2.914405038072206,-1.218572708113692,-1.0465447228564488,0,1,0.0,0,,40.94077791903708,-6.612123510110411,0.0,0,0,ZHU.TO
1511,2025-04-07,18.0,18.0,17.93000030517578,17.93000030517578,5532.0,15.529377390464886,0.15458590865239,0.0010989078812634,0.4814683204522197,1.1820579544049867,1.482263323326481,0.8352781152736803,0,0,0.0,0,,17.71703379135893,-0.9665614654753216,0.0,0,0,PSB.TO
1509,2025-04-07,19.09000015258789,20.21999931335449,19.09000015258789,19.690000534057617,21752.0,20.420704238308964,-0.0357824928917268,0.0278810514192842,-3.76456884654126,-3.218966791847073,-2.243848692563922,-1.183927360248823,0,3,0.0,0,,21.92253009322035,-8.358288909733295,0.0,0,0,USSL.TO
1464,2025-04-07,34.91999816894531,36.09999847412109,34.77000045776367,35.47999954223633,53158.0,22.262818298036848,0.5936885917702963,0.0123281575846011,-4.709934210546458,-2.981824627217216,-0.376354945673629,-0.2661454027870015,0,0,0.0,0,,36.83623405688753,-2.688297147486732,0.0,0,0,DXC.TO
1508,2025-04-07,21.280000686645508,21.280000686645508,21.25,21.25,3964.0,19.839192319767275,0.0711121530298908,0.005544137759502,-0.7854383202345565,1.385200123995323,1.434533885165642,0.5917852841059241,0,0,0.0,0,,21.07474851957323,-1.5641509302418712,0.0,0,0,DXBU.TO
1465,2025-04-07,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,100.0,15.649850604377267,0.3367539796477427,0.0041537209910574,-1.2804117261812873,-0.2614256501421886,0.0773846325171353,0.7339179437796222,0,0,0.0,0,,20.898245066329967,-0.5246518361910327,0.0,0,0,RATE.TO
1466,2025-04-07,50.119998931884766,50.290000915527344,49.59999847412109,50.290000915527344,3960.0,31.67152674169896,0.5878615933381943,0.0179110937208722,-3.818148401985762,-3.176503195252152,-1.6246573005391187,-1.0800879206251963,0,0,0.0,0,,53.8196780294106,-5.280644026943131,0.0,0,0,FCQH.TO
1467,2025-04-07,33.349998474121094,33.45000076293945,33.33000183105469,33.45000076293945,750.0,25.351136546289883,0.3194675000807738,0.0062335301449681,0.6263716779247352,0.4387459402073013,0.2723613527620034,0.8029746745440809,0,0,0.0,0,,32.71516548735804,-1.5099090101882118,0.0,0,0,ZTIP.TO
1469,2025-04-07,52.66999816894531,50.93000030517578,50.20000076293945,50.59000015258789,818.0,41.49228211296968,0.2192628984553839,0.0098474841086668,-3.4078933003470864,-2.848478645074205,-1.769022578722413,-1.1167675374407258,0,1,0.0,0,,54.90505720166559,-7.294903204454401,0.0,0,0,XCD.TO
1470,2025-04-07,6.710000038146973,7.090000152587891,6.590000152587891,6.809999942779541,116644.0,2.330989797985449,1.921505683407565,0.0051744934176027,-1.7231372730186134,-1.0135095828860932,-1.2493425256563016,-0.93372006603034,6,44,0.0,0,,6.749842215099064,-15.624103406777692,0.0,0,0,BTCY.TO
1474,2025-04-07,17.5,18.0,17.280000686645508,17.59000015258789,32633.0,13.174155356607544,0.3351899743436352,0.0126389119323378,-3.2041265416971383,-2.1908166556139235,-0.8076996777570602,-1.0566777895355048,0,0,0.0,0,,18.27106217208152,-4.780054807004305,0.0,0,0,HEB.TO
1475,2025-04-07,11.100000381469728,11.1899995803833,11.020000457763672,11.03499984741211,97442.0,10.672059623579736,0.0340084516610517,0.0008074146434533,1.5982190453498293,2.0838896742749573,1.869855267755552,1.0221237738225988,0,0,0.0,0,,10.609454006021087,-2.05885634189999,0.0,0,0,HPYM.TO
1476,2025-04-07,23.25,23.84000015258789,23.25,23.709999084472656,3301.0,29.468623618669408,-0.1954154564093201,-0.1220200251153897,-3.063540009765998,-3.0036621047319,-0.3538386641942293,-0.4079488395180884,0,0,0.0,0,,25.41949385396097,-8.230665263992288,0.0,0,0,ZXLK.TO
1481,2025-04-07,10.770000457763672,10.770000457763672,10.399999618530272,10.520000457763672,4734.0,5.565469778932355,0.890226858761555,0.0049003447144968,-2.485281825497705,-1.5469627482277666,0.0520796103368862,-0.2006263335948781,0,12,0.0,0,,10.762626822952148,-5.398702561355572,0.0,0,0,PPLN.TO
1482,2025-04-07,33.040000915527344,34.18000030517578,33.040000915527344,34.18000030517578,353.0,31.450871516690995,0.0867743454115869,-0.0010530681575501,-2.798020396691727,-1.7514927831495863,-0.5639242354329633,-0.2236649180519961,0,26,0.0,0,,34.905324982751935,-5.19736103942202,0.0,0,0,HERO.TO
1483,2025-04-07,33.95000076293945,33.95000076293945,33.0,33.0,200.0,18.89692191706075,0.7463161537544659,0.4048614773055347,0.4304286140775646,0.5844003098291497,1.2182843129120904,1.0599612820468782,207,46,0.0,0,,17.129869851583177,-42.57152526437967,0.0,0,0,NGUP.TO
1484,2025-04-07,22.11000061035156,22.11000061035156,22.11000061035156,22.11000061035156,374.0,18.765867309891792,0.178202970597422,0.0029496709336161,-4.903747546954172,-2.812725352954684,1.4833848113071757,-0.216664105495155,0,0,0.0,0,,22.96583020104067,-1.8770408586852867,0.0,0,0,ONEC.TO
1486,2025-04-07,27.100000381469727,27.11000061035156,26.989999771118164,27.0,167414.0,24.50759415745956,0.1016993274218149,0.0007653161370905,0.9843301623395054,1.6518084304718732,1.5850593305573129,0.9545480840607888,0,0,0.0,0,,26.600328387008343,-0.967926934147297,0.0,0,0,XSB.TO
1487,2025-04-07,31.07999992370605,31.229999542236328,31.0,31.21999931335449,906.0,20.815960035866915,0.499810686586682,0.0104403567751643,-2.93355775116048,-2.0590924765361382,-1.0443600150716856,-1.1067785954058298,0,1,0.0,0,,32.387184973774616,-4.831277364646344,0.0,0,0,BGC.TO
1490,2025-04-07,7.050000190734863,7.420000076293945,7.010000228881836,7.269999980926514,626424.0,5.038163621559882,0.4429860812411698,0.0024633288495267,-4.59742445403232,-3.5687568818321216,-0.8448439361913289,-0.488558723441199,0,0,0.0,0,,7.602860765805257,-3.6546941843137617,0.0,0,0,HHL.TO
1491,2025-04-07,50.04999923706055,50.08000183105469,50.06999969482422,50.08000183105469,74806.0,47.6358474279452,0.051309140806334,0.0090746965041588,1.7179822479509463,1.5527448443419325,1.470126145685743,1.1575852676145493,0,0,0.0,0,,49.66733719264585,-0.4129264701617179,0.0,0,0,TCSH.TO
1492,2025-04-07,21.850000381469727,21.0,20.51000022888184,20.649999618530277,48164.0,15.376444120988165,0.3429632661522791,0.003576128489815,-6.001115156021472,-3.2318635247106244,0.5862062332626865,-0.5212004255411634,0,0,0.0,0,,21.491445839591968,-1.674260380655511,0.0,0,0,RPF.TO
1493,2025-04-07,20.18000030517578,20.149999618530277,19.690000534057617,19.809999465942383,20789.0,19.202028731803782,0.0316617969189699,0.0050322997623321,-4.690053533560144,-2.811651957970246,-1.1099372652933075,-0.4068282033128604,0,0,0.0,0,,20.25946245962145,-1.4349627002429737,0.0,0,0,TUHY.TO
1495,2025-04-07,25.40999984741211,26.149999618530277,25.290000915527344,25.84000015258789,4040.0,11.19142321321358,1.3089109991014292,0.0124938636196645,-3.252834640450442,-2.80512123038666,-0.9714607813015792,-0.964634638936114,1,34,0.0,0,,28.2198507729346,-9.258012360488806,0.0,0,0,CFOU.TO
1496,2025-04-07,43.209999084472656,42.16999816894531,39.900001525878906,41.08000183105469,104637.0,30.20955468325492,0.3598347364526107,0.0101020807795103,-3.785957193662048,-2.646272456907266,-0.8805762238872805,0.3279622213168507,0,1,0.0,0,,43.31813260889815,-5.014049381184131,0.0,0,0,VDU.TO
1497,2025-04-07,42.93000030517578,43.02999877929688,42.619998931884766,42.790000915527344,4473.0,23.5763112515646,0.8149574146247186,0.0153142614265481,-2.379919965049872,-1.069159330983496,0.9665009750174416,0.0491777421592506,0,0,0.0,0,,43.25343869199258,-2.899537221057054,0.0,0,0,NSCE.TO
1498,2025-04-07,61.25,62.68999862670898,60.41999816894531,62.35499954223633,17345.0,53.40763965612207,0.1675295883458618,0.013435835217857,-4.206167289010835,-3.1914043898175968,-0.8590698242103815,-0.4787558988234887,0,1,0.0,0,,65.42194192904904,-4.104684404748444,0.0,0,0,XHC.TO
1500,2025-04-07,25.690000534057617,25.690000534057617,25.3700008392334,25.559999465942383,3745.0,19.39170855507321,0.3180890891254366,0.0058955292216363,-4.652861613177065,-3.910661046506765,-0.7166309043162176,-0.9150125091429672,0,0,0.0,0,,27.2462342436391,-3.49968088435334,0.0,0,0,CGAA.TO
1501,2025-04-07,19.920000076293945,19.920000076293945,19.8799991607666,19.8799991607666,5965.0,18.095615344691645,0.0986086287802534,0.0005401507628184,1.0973302889627776,1.7256148414726862,1.635859905399842,0.9664536756997733,0,0,0.0,0,,19.573899764948077,-0.947118841741794,0.0,0,0,XSTB.TO
1503,2025-04-07,22.13999938964844,22.700000762939453,19.32999992370605,20.81999969482422,9095051.0,9.602820269619892,1.1681130241176882,0.0083530891762419,3.259542001164417,3.2426181375469527,1.8282012681048208,1.1141895897222105,34,73,0.0,0,,13.725890495908663,-14.026012021392194,0.0,0,0,SPXD.TO
1504,2025-04-07,20.68000030517578,20.68000030517578,20.68000030517578,20.68000030517578,252.0,19.059682712710902,0.0850128313722812,0.0050315270742963,1.4604905843574505,1.9765028452534683,1.6325001392341278,1.0174978112386486,0,0,0.0,0,,20.31832716671936,-0.9446507077650576,0.0,0,0,RGQP.TO
1505,2025-04-07,22.09000015258789,22.09000015258789,22.09000015258789,22.09000015258789,1320.0,18.67568117885147,0.1828216567330797,0.0177224731128057,-2.8829119030913595,-2.825553595759786,-1.0331047822357164,-1.11102805708204,0,6,0.0,0,,23.80959166029094,-8.903218351241412,0.0,0,0,TUEX.TO
1506,2025-04-07,47.470001220703125,47.470001220703125,47.09999847412109,47.09999847412109,7103.0,44.12393186622794,0.0674479014453153,-0.0003456382979617,-0.3051818095344929,1.2314161432247628,1.202994310355726,0.6429112183362091,0,0,0.0,0,,46.62741054118316,-1.283831197715672,0.0,0,0,ZCB.TO
1507,2025-04-07,18.100000381469727,19.11000061035156,18.100000381469727,18.71999931335449,113416.0,12.033448567208817,0.5556637159165286,0.0067453338977085,-4.230830967166456,-3.0386591217027457,-0.9799030367212076,-0.0118825685478779,0,0,0.0,0,,19.8120428567408,-4.691314513516496,0.0,0,0,ZWE.TO
1348,2025-04-07,14.34000015258789,14.34000015258789,13.970000267028809,13.989999771118164,99301.0,8.949388635248383,0.5632352489438943,0.0052649389610053,-2.864789197586723,-2.1219708853789343,-0.8598426479034202,-0.98629576063836,0,0,0.0,0,,14.495008786008114,-4.768693472513605,0.0,0,0,INOC.TO
1342,2025-04-07,45.27999877929688,46.11000061035156,41.43999862670898,43.59999847412109,1243635.0,28.144022078381845,0.5491743984812812,0.0159304380435946,-3.06369529065855,-2.6909178087312045,-1.7500007568950315,-1.1154456247711684,0,5,0.0,0,,46.654396531687446,-9.846867271400123,0.0,0,0,XQQ.TO
1127,2025-04-07,54.25,54.470001220703125,53.93000030517578,54.20000076293945,6379.0,37.67203714121123,0.4387329402913415,0.0119747303206421,-2.844043685551968,-1.3208108161270085,0.3265334170689409,0.5363926724871454,0,0,0.0,0,,55.40537196659449,-3.36665604930403,0.0,0,0,XMW.TO
1184,2025-04-07,16.81999969482422,17.079999923706055,16.709999084472656,16.739999771118164,8864.0,12.491646251713076,0.3400955673734741,0.0028073413373745,-1.0608874726687132,-0.0248364520059409,0.9057542911219992,0.964670783947798,0,0,0.0,0,,16.389503701531275,-5.48384467611913,0.0,0,0,TILV.TO
1187,2025-04-07,95.1999969482422,95.23999786376952,94.5199966430664,94.5199966430664,1800.0,93.53332269805894,0.0105489029636273,-0.0052867936279416,0.4010241304115353,1.6007659001816843,1.026503979517266,0.5899695218629112,0,0,0.0,0,,92.71647006652186,-1.5994364551003708,0.0,0,0,QBB.TO
1188,2025-04-07,50.11000061035156,49.650001525878906,48.68000030517578,48.68000030517578,1200.0,45.51914029579451,0.0694402396187896,0.0054522187914828,-0.1344535215246791,1.1598992356715645,0.6939848206288133,0.3533335912012276,0,10,0.0,0,,47.13442404865916,-3.486207125239725,0.0,0,0,XFLB.TO
1189,2025-04-07,45.290000915527344,43.650001525878906,41.81999969482422,43.630001068115234,22036.0,21.828445351196716,0.9987681379115384,0.0207478746633641,-3.451754423977005,-2.896157308191412,-1.3063799694004594,-0.7182115965501097,0,0,0.0,0,,45.556361886698696,-5.7274199303857625,0.0,0,0,CIF.TO
1191,2025-04-07,37.0,39.52999877929688,37.0,38.90999984741211,15026.0,21.05183469368092,0.848294954505397,0.016335810945163,-4.873328821319104,-2.8981414399804093,-0.3121860432803078,-0.4142093947734672,0,0,0.0,0,,40.68638972197628,-3.606403880342124,0.0,0,0,PXC.TO
1192,2025-04-07,22.09000015258789,21.850000381469727,21.479999542236328,21.6299991607666,12807.0,15.235353534474516,0.4197241377971505,0.005933753887269,-3.357367017639057,-2.311523645325917,-0.9866791054546796,-0.9705054576295368,0,0,0.0,0,,22.55059227695728,-4.226698059803571,0.0,0,0,HCA.TO
1193,2025-04-07,7.880000114440918,8.729999542236328,7.760000228881836,8.630000114440918,17252.0,10.776440714228915,-0.1991789920909504,0.0018530608085572,-2.5983508847986507,-2.495745969665519,-1.8281007104388591,-0.8581245909516018,18,68,0.0,0,,9.074508066897309,-15.518598350740428,0.0,0,0,NVDH.TO
1196,2025-04-07,16.56999969482422,16.56999969482422,16.09000015258789,16.5,29721.0,17.635634973126525,-0.0643943342475065,0.0071664741699373,-4.656821580450647,-3.28393442320361,-1.636619681032617,-0.9740066071517496,0,0,0.0,0,,18.23634806408075,-5.626008090072923,0.0,0,0,INCM.TO
1199,2025-04-07,16.110000610351562,15.350000381469728,14.380000114440918,14.880000114440918,5557429.0,4.251764303490436,2.4997236564184324,0.0124674466951276,-3.204636962955276,-2.600563856965539,-0.4704715529405018,-0.1049905645737416,0,37,0.0,0,,15.753975126778386,-7.549778378762779,0.0,0,0,XEG.TO
1200,2025-04-07,17.290000915527344,17.290000915527344,16.850000381469727,16.850000381469727,1100.0,17.320638570688185,-0.0271721038053944,-0.0014757024389427,-0.4333571978334146,0.9635110513297084,0.9635110513297084,0.6570389611837077,0,0,0.0,0,,16.684513921091305,-1.3095196376093072,0.0,0,0,MGAB.TO
1201,2025-04-07,24.739999771118164,24.739999771118164,24.739999771118164,24.739999771118164,100.0,29.96120712052152,-0.174265587110713,-0.0609764206999656,-3.8801237161218696,-3.3032724447921584,-1.8269244338331527,-0.6582993352180408,0,0,0.0,0,,27.020957442874284,-5.887018350992039,0.0,0,0,ZXLI.TO
1202,2025-04-07,26.170000076293945,26.170000076293945,26.170000076293945,26.170000076293945,100.0,15.99785083995091,0.6358447355278785,0.0136042214978428,-2.678714599715591,-2.18312965449022,-2.071035496402711,-1.180005326347768,0,3,0.0,0,,27.913637426572052,-9.108666507493927,0.0,0,0,CNAO.TO
1204,2025-04-07,20.959999084472656,21.06999969482422,20.959999084472656,21.06999969482422,3105.0,19.92166001934308,0.0576427704501608,0.0156190842950149,-3.480260934298491,-2.8543350177657683,-1.7414564966928858,-1.1290411672390062,0,1,0.0,0,,22.462211783153613,-5.58814427180519,0.0,0,0,IUMF.TO
1207,2025-04-07,13.4399995803833,13.90999984741211,13.4399995803833,13.845000267028809,4125.0,8.733700785022098,0.585238675771027,0.005189966045363,-4.210369636498365,-3.237354119359384,-0.7506229323856366,-0.3517895183431261,0,1,0.0,0,,14.535323716989296,-4.0927423461860055,0.0,0,0,FCCV.TO
1208,2025-04-07,27.799999237060547,28.25,27.780000686645508,28.25,607.0,19.007479983852093,0.4862569906163226,0.0078462743863779,-4.377362179633922,-3.79150817967898,-2.115060359148438,-0.7749377040608182,0,2,0.0,0,,30.39640473865392,-4.620186782273826,0.0,0,0,DRFG.TO
1209,2025-04-07,59.790000915527344,57.58000183105469,54.93999862670898,56.93999862670898,95330.0,40.01027999528182,0.423134220340962,0.0177793354909563,-4.09267929840094,-3.377028090200584,-1.5993846424682203,-1.0636876385278853,0,0,0.0,0,,60.64219587554042,-5.253092393364891,0.0,0,0,VGH.TO
1212,2025-04-07,10.039999961853027,10.039999961853027,10.005000114440918,10.020000457763672,247673.0,8.150151303760305,0.2294250848006537,0.0012566566726255,-0.6011194791018846,1.300181032444625,1.300181032444625,0.881362986084257,0,0,0.0,0,,9.989047176662323,-0.3996164780781051,0.0,0,0,HFR.TO
1215,2025-04-07,24.88999938964844,24.88999938964844,23.8799991607666,24.26000022888184,4411.0,18.779609545422595,0.2918266575353293,0.0083890103861949,-3.4821682340485447,-3.2429181362601933,-2.2192773678837256,-1.075561627068286,0,2,0.0,0,,26.377382771529685,-7.442908521370176,0.0,0,0,QQEQ.TO
1218,2025-04-07,138.47999572753906,140.55999755859375,138.47999572753906,139.2899932861328,9627.0,100.41071343925914,0.3872025057405123,0.0357235423931166,-3.9079730394890912,-3.04707282279615,-1.1233941878023828,-0.7208444975124393,0,0,0.0,0,,146.66116076235747,-3.8757059749449216,0.0,0,0,QCE.TO
1220,2025-04-07,24.940000534057617,25.020000457763672,24.940000534057617,25.020000457763672,1493.0,13.125901038586138,0.9061548905642756,0.0113924458852485,-1.9762891076752565,-1.5708093146591144,-0.9821691959698264,-1.126189309720426,0,0,0.0,0,,25.253584938052008,-5.220534539342965,0.0,0,0,HDGE.TO
1223,2025-04-07,17.700000762939453,17.700000762939453,17.559999465942383,17.6200008392334,6005.0,15.966800953659405,0.1035398318280594,0.0018826663685696,-1.0963583154803362,1.2352608984860982,1.2352608984860982,0.1211016397400149,0,0,0.0,0,,17.537698120552157,-0.8889627299438361,0.0,0,0,IWBE.TO
1225,2025-04-07,19.51000022888184,20.200000762939453,19.51000022888184,20.200000762939453,4800.0,15.790453122765507,0.2792540281074382,0.0045879457141526,-3.0502031183311344,-3.037276327551318,-2.135017416984632,-1.069957920927243,0,15,0.0,0,,22.221973810852784,-11.305531243631147,0.0,0,0,RUBY.TO
1226,2025-04-07,22.100000381469727,22.1299991607666,22.059999465942383,22.059999465942383,86810.0,20.185918173411537,0.092841022956258,0.0106906325439641,-3.912279174050677,-2.329442423578852,-0.4133747326234018,0.2712280041116458,0,0,0.0,0,,22.738896463985945,-2.1781652339298896,0.0,0,0,PABF.TO
1227,2025-04-07,22.3700008392334,21.96999931335449,20.940000534057617,21.280000686645508,180359.0,14.881995733959153,0.4299157899962826,0.005737686839308,-3.252641334180657,-2.454550914449139,-0.7127144687401877,0.4137448858857105,0,4,0.0,0,,22.31623461348664,-5.485755842366967,0.0,0,0,TPE.TO
1228,2025-04-07,13.199999809265137,13.359999656677246,12.369999885559082,12.81999969482422,282500.0,18.664714086350703,-0.3131424550350148,-0.0065307460910527,3.25894584543059,3.1169372806271998,1.7983956250526154,1.1216250872174454,12,21,0.0,0,,10.34949542027011,-7.090531618136224,0.0,0,0,SPXI.TO
1229,2025-04-07,24.34000015258789,25.190000534057617,24.34000015258789,24.850000381469727,3860.0,15.875244375640971,0.5653302584494164,0.0046975966399549,-1.9668292245771373,-1.833945384658972,-0.2102032952938116,0.4628368422920881,0,21,0.0,0,,24.91297660134089,-6.572250632880448,0.0,0,0,MNS.TO
1230,2025-04-07,17.530000686645508,17.549999237060547,17.469999313354492,17.540000915527344,31870.0,14.95655260335084,0.172730199310616,0.0014618853777263,-1.5613307025425234,0.0014005927588659,0.8208411577693199,0.5215189837101013,0,0,0.0,0,,17.493295756189397,-1.2984362108620389,0.0,0,0,BND.TO
1231,2025-04-07,38.900001525878906,38.08000183105469,36.970001220703125,37.77000045776367,71350.0,28.79937775042654,0.3114866850622934,0.0072749509585076,-4.629159572068418,-3.2525523277787,-1.7780685074569216,-0.6909192358946036,0,0,0.0,0,,39.36598653111285,-2.938905254934943,0.0,0,0,ZBAL.TO
1232,2025-04-07,24.649999618530277,24.0,23.290000915527344,23.57999992370605,4188.0,19.331021048621125,0.2198010578126192,0.003976840853905,-0.3111000219035252,0.5517744281380511,1.351101090139326,0.8130822296356894,0,0,0.0,0,,22.46291630587426,-5.312230946937362,0.0,0,0,STPL.TO
1233,2025-04-07,14.039999961853027,14.4399995803833,13.960000038146973,14.4399995803833,14922.0,13.90261458679686,0.0386535201872595,0.0057498421687782,-3.79169733380728,-2.9581263441013053,-0.9676674638995032,-0.1377786183728132,0,3,0.0,0,,14.88722744401576,-3.675929059108279,0.0,0,0,LMAX.TO
1185,2025-04-07,20.0,22.3799991607666,20.0,22.209999084472656,25352.0,14.83880826554659,0.4967508634801103,0.00541501583199,-6.686450336668762,-2.1656778723446264,0.66879724395571,-0.1337037844785898,0,0,0.0,0,,22.7882732745042,-2.69509719080962,0.0,0,0,DXP.TO
1183,2025-04-07,27.799999237060547,27.799999237060547,27.01000022888184,27.690000534057617,4605.0,24.45082904252972,0.1324769596112136,0.0102931734696346,-4.0204260774254434,-2.9819893092142986,-0.8088956697383347,-0.2054204365505453,0,0,0.0,0,,28.86199495805172,-3.608036551693376,0.0,0,0,ZWHC.TO
1236,2025-04-07,18.100000381469727,18.100000381469727,18.049999237060547,18.049999237060547,300.0,10.930123295315592,0.6513994169486061,0.0070052025412983,-3.041266519383208,-2.1236427288673565,-0.9725893889012032,-1.134828739462036,0,7,0.0,0,,19.77842612938626,-9.40815313467778,0.0,0,0,MUSA.TO
1181,2025-04-07,16.43000030517578,16.709999084472656,16.43000030517578,16.6200008392334,13400.0,14.152746425402338,0.1743304330954916,0.0026441860217976,-4.947944421659901,-4.008499250830755,-1.3551639275807852,-0.6495538973243801,0,0,0.0,0,,17.45666163595089,-2.6911234845843355,0.0,0,0,RIRA.TO
1130,2025-04-07,35.209999084472656,34.5099983215332,31.93000030517578,33.720001220703125,311409.0,20.55080527576577,0.6408116746873624,0.0131046049901176,-4.3809404739360085,-3.4726667204395976,-2.1432624779128653,-0.9970559892686326,0,0,0.0,0,,36.2414935209679,-5.714030527339364,0.0,0,0,EQL.TO
1132,2025-04-07,28.75,28.46999931335449,27.299999237060547,28.309999465942383,11457.0,15.949196463339185,0.7750110189573334,0.0122024575453945,-2.839244045590311,-2.6876636172081065,-1.868126296050732,-1.0435204656328587,0,14,0.0,0,,30.139948152926028,-9.950484448735804,0.0,0,0,CMGG.TO
1133,2025-04-07,9.479999542236328,8.9399995803833,8.34000015258789,8.859999656677246,18393.0,7.235223769190333,0.2245647044678392,0.0026933609012877,-4.767647313730571,-2.7726126284581527,-0.9536065439672824,-0.8733296327967474,0,0,0.0,0,,9.34649598942855,-4.296172475231303,0.0,0,0,SPFD.TO
1136,2025-04-07,9.029999732971191,9.989999771118164,8.829999923706055,9.130000114440918,2345755.0,10.707832695692638,-0.1473531223443958,0.0042115598705096,-2.65921369588181,-2.417271202537013,-1.1264707158605634,-0.7656386943927985,6,53,0.0,0,,10.222855886433162,-17.31088012526713,0.0,0,0,HOU.TO
1137,2025-04-07,0.025000000372529,0.025000000372529,0.0199999995529651,0.0199999995529651,216595.0,0.1139751885863601,-0.8245232159645784,-8.062659946723804e-05,1.724190035421798,2.8700530378794795,1.724190035421798,0.7783985583633765,62,0,-0.02,86235,1724.7,0.005276640035913,-58.34231477902119,0.0,Basic Materials,Other Industrial Metals & Mining,SMC.TO
1138,2025-04-07,27.56999969482422,26.790000915527344,25.850000381469727,26.790000915527344,13934.0,19.449671755830902,0.3774011845467699,0.0079719101408673,-3.434519646751004,-2.9424704018386176,-2.024045245856112,-1.195960025995701,0,1,0.0,0,,28.26420131063532,-6.1545992958529165,0.0,0,0,CGLO.TO
